RBBS0RK12;002;;4000144950847;39,90;0,00;S;
RBBS0RK12;005;;4000144950854;39,90;0,00;S;
RBBS0RK12;064;;4000144950861;39,90;0,00;S;
RBBS0RK12;259;;4000144950878;39,90;0,00;S;
RBBS0RK15;001;;4000144950939;79,90;0,00;S;
RBBS0RK15;002;;4000144950946;79,90;0,00;S;
RBBS0RK15;005;;4000144950953;79,90;0,00;S;
RBBS0RK15;064;;4000144950960;79,90;0,00;S;
RBBS0RK15;259;;4000144950977;79,90;0,00;S;
RBBS0RK16;001;;4000144950984;65,90;0,00;S;
RBBS0RK16;002;;4000144950991;65,90;0,00;S;
RBBS0RK16;005;;4000144951004;65,90;0,00;S;
RBBS0RK16;064;;4000144951011;65,90;0,00;S;
RBBS0RK16;259;;4000144951028;65,90;0,00;S;
RBBS0RK17;001;;4000144951035;55,90;0,00;S;
RBBS0RK17;002;;4000144951042;55,90;0,00;S;
RBBS0RK17;005;;4000144951059;55,90;0,00;S;
RBBS0RK17;064;;4000144951066;55,90;0,00;S;
RBBS0RK17;259;;4000144951073;55,90;0,00;S;
RBBS0RK30;001;;4000144951080;69,90;0,00;S;
RBBS0RK30;002;;4000144951097;69,90;0,00;S;
RBBS0RK30;005;;4000144951103;69,90;0,00;S;
RBBS0RK30;064;;4000144951110;69,90;0,00;S;
RBBS0RK30;259;;4000144951127;69,90;0,00;S;
RBBS0RK32;001;;4000144951134;39,90;0,00;S;
RBBS0RK32;002;;4000144951141;39,90;0,00;S;
RBBS0RK32;005;;4000144951158;39,90;0,00;S;
RBBS0RK32;064;;4000144951165;39,90;0,00;S;
RBBS0RK32;259;;4000144951172;39,90;0,00;S;
RBBS0RK33;001;;4000144951189;79,90;0,00;S;
RBBS0RK33;002;;4000144951196;79,90;0,00;S;
RBBS0RK33;005;;4000144951202;79,90;0,00;S;
RBBS0RK33;064;;4000144951219;79,90;0,00;S;
RBBS0RK33;259;;4000144951226;79,90;0,00;S;
RBBS0RM01;001;;4000144951233;79,90;0,00;S;
RBBS0RM01;002;;4000144951240;79,90;0,00;S;
RBBS0RM01;005;;4000144951257;79,90;0,00;S;
RBBS0RM01;048;;4000144951264;79,90;0,00;S;
RBBS0RM01;155;;4000144951271;79,90;0,00;S;
RBBS0RM02;001;;4000144951288;79,90;0,00;S;
RBBS0RM02;002;;4000144951295;79,90;0,00;S;
RBBS0RM02;005;;4000144951301;79,90;0,00;S;
RBBS0RM02;048;;4000144951318;79,90;0,00;S;
RBBS0RM02;155;;4000144951325;79,90;0,00;S;
RBBS0RM03;001;;4000144951332;79,90;0,00;S;
RBBS0RM03;002;;4000144951349;79,90;0,00;S;
RBBS0RM03;005;;4000144951356;79,90;0,00;S;
RBBS0RM03;048;;4000144951363;79,90;0,00;S;
RBBS0RM03;155;;4000144951370;79,90;0,00;S;
RBBS0RM04;001;;4000144951387;79,90;0,00;S;
RBBS0RM04;002;;4000144951394;79,90;0,00;S;
RBBS0RM04;005;;4000144951400;79,90;0,00;S;
RBBS0RM04;048;;4000144951417;79,90;0,00;S;
RBBS0RM04;155;;4000144951424;79,90;0,00;S;
RBBS0RN01;001;;4000144951486;79,90;0,00;S;
RBBS0RN01;005;;4000144951493;79,90;0,00;S;
RBBS0RN01;155;;4000144951509;79,90;0,00;S;
RBBS0RN01;E14;;4000144951516;79,90;0,00;S;
RBBS0RN02;001;;4000144951523;79,90;0,00;S;
RBBS0RN02;005;;4000144951530;79,90;0,00;S;
RBBS0RN02;155;;4000144951547;79,90;0,00;S;
RBBS0RN02;E14;;4000144951554;79,90;0,00;S;
RBBS0RN03;001;;4000144951561;69,90;0,00;S;
RBBS0RN03;005;;4000144951578;69,90;0,00;S;
RBBS0RN03;155;;4000144951585;69,90;0,00;S;
RBBS0RN03;E14;;4000144951592;69,90;0,00;S;
RBBS0RN04;001;;4000144951608;59,90;0,00;S;
RBBS0RN04;005;;4000144951615;59,90;0,00;S;
RBBS0RN04;155;;4000144951622;59,90;0,00;S;
RBBS0RN04;E14;;4000144951639;59,90;0,00;S;
RBBS0RN06;001;;4000144951646;69,90;0,00;S;
RBBS0RN06;005;;4000144951653;69,90;0,00;S;
RBBS0RN06;155;;4000144951660;69,90;0,00;S;
RBBS0RN06;E14;;4000144951677;69,90;0,00;S;
RBBS0RO01;001;;4000144951684;79,90;0,00;S;
RBBS0RO01;002;;4000144951691;79,90;0,00;S;
RBBS0RO01;003;;4000144951707;79,90;0,00;S;
RBBS0RO01;005;;4000144951813;79,90;0,00;S;
RBBS0RO01;159;;4000144951820;79,90;0,00;S;
RBBS0RO02;001;;4000144951851;75,90;0,00;S;
RBBS0RO02;002;;4000144951868;75,90;0,00;S;
RBBS0RO02;003;;4000144951875;75,90;0,00;S;
RBBS0RO02;005;;4000144951882;75,90;0,00;S;
RBBS0RO02;159;;4000144951899;75,90;0,00;S;
RBBS0RO03;001;;4000144951929;69,90;0,00;S;
RBBS0RO03;002;;4000144951936;69,90;0,00;S;
RBBS0RO03;003;;4000144951943;69,90;0,00;S;
RBBS0RO03;005;;4000144951950;69,90;0,00;S;
RBBS0RO03;159;;4000144951967;69,90;0,00;S;
RBBS0RO04;001;;4000144951998;69,90;0,00;S;
RBBS0RO04;002;;4000144952001;69,90;0,00;S;
RBBS0RO04;003;;4000144952018;69,90;0,00;S;
RBBS0RO04;005;;4000144952025;69,90;0,00;S;
RBBS0RO04;159;;4000144952032;69,90;0,00;S;
RBBS0RO05;001;;4000144952063;55,90;0,00;S;
RBBS0RO05;002;;4000144952070;55,90;0,00;S;
RBBS0RO05;003;;4000144952087;55,90;0,00;S;
RBBS0RO05;005;;4000144952094;55,90;0,00;S;
RBBS0RO05;159;;4000144952100;55,90;0,00;S;
RBBS0RP01;001;;4000144952131;69,90;0,00;S;
RBBS0RP01;002;;4000144952148;69,90;0,00;S;
RBBS0RP01;030;;4000144960914;69,90;0,00;S;
RBBS0RP01;048;;4000144952155;69,90;0,00;S;
RBBS0RP01;259;;4000144952162;69,90;0,00;S;
RBBS0RP01;497;;4000144952179;69,90;0,00;S;
RBBS0RP01;L74;;4000144960815;69,90;0,00;S;
RBBS0RP02;001;;4000144952186;59,90;0,00;S;
RBBS0RP02;002;;4000144952193;59,90;0,00;S;
RBBS0RP02;030;;4000144960938;59,90;0,00;S;
RBBS0RP02;048;;4000144952209;59,90;0,00;S;
RBBS0RP02;259;;4000144952315;59,90;0,00;S;
RBBS0RP02;497;;4000144952322;59,90;0,00;S;
RBBS0RP02;L74;;4000144960839;59,90;0,00;S;
RBBS0RP03;001;;4000144952339;69,90;0,00;S;
RBBS0RP03;002;;4000144952346;69,90;0,00;S;
RBBS0RP03;030;;4000144960952;69,90;0,00;S;
RBBS0RP03;048;;4000144952353;69,90;0,00;S;
RBBS0RP03;259;;4000144952360;69,90;0,00;S;
RBBS0RP03;497;;4000144952377;69,90;0,00;S;
RBBS0RP03;L74;;4000144960853;69,90;0,00;S;
RBBS0RP04;001;;4000144952384;69,90;0,00;S;
RBBS0RP04;002;;4000144952391;69,90;0,00;S;
RBBS0RP04;030;;4000144960976;69,90;0,00;S;
RBBS0RP04;048;;4000144952407;69,90;0,00;S;
RBBS0RP04;259;;4000144952513;69,90;0,00;S;
RBBS0RP04;497;;4000144952520;69,90;0,00;S;
RBBS0RP04;L74;;4000144960877;69,90;0,00;S;
RBBS0RP05;001;;4000144952537;59,90;0,00;S;
RBBS0RP05;002;;4000144952544;59,90;0,00;S;
RBBS0RP05;030;;4000144960990;59,90;0,00;S;
RBBS0RP05;048;;4000144952551;59,90;0,00;S;
RBBS0RP05;259;;4000144952568;59,90;0,00;S;
RBBS0RP05;497;;4000144952575;59,90;0,00;S;
RBBS0RP05;L74;;4000144960891;59,90;0,00;S;
RBBS0RS01;001;;4000144958355;79,90;0,00;S;
RBBS0RS01;259;;4000144958362;79,90;0,00;S;
RBBS0RS01;F22;;4000144958379;79,90;0,00;S;
RBBS0RS01;P37;;4000144958386;79,90;0,00;S;
RBBS0RS03;001;;4000144958393;79,90;0,00;S;
RBBS0RS03;259;;4000144958409;79,90;0,00;S;
RBBS0RS03;F22;;4000144958812;79,90;0,00;S;
RBBS0RS03;P37;;4000144958829;79,90;0,00;S;
RBBS0RS04;001;;4000144958836;79,90;0,00;S;
RBBS0RS04;259;;4000144958843;79,90;0,00;S;
RBBS0RS04;F22;;4000144958850;79,90;0,00;S;
RBBS0RS04;P37;;4000144958867;79,90;0,00;S;
RBBS0RS04A;H75;;4000144958959;79,90;0,00;S;
RBBS0SH01;001;;4000144952766;59,90;0,00;S;
RBBS0SH01;005;;4000144952773;59,90;0,00;S;
RBBS0SH01;D31;;4000144952780;59,90;0,00;S;
RBBS0SH01;P31;;4000144952797;59,90;0,00;S;
RBBS0SH01;P32;;4000144952803;59,90;0,00;S;
RBBS0SJ01;380;;4000144952810;49,90;0,00;S;
RBBS0SJ01;391;;4000144952827;49,90;0,00;S;
RBBS0SJ01;688;;4000144952834;49,90;0,00;S;
RBBS0SJ01;E19;;4000144952841;49,90;0,00;S;
RBBS0SJ01;H63;;4000144952858;49,90;0,00;S;
RBBS0T601;001;;4000144952865;85,90;0,00;S;
RBBS0T601;295;;4000144952872;85,90;0,00;S;
RBBS0T601;497;;4000144952889;85,90;0,00;S;
RBBS0T602;001;;4000144952896;79,90;0,00;S;
RBBS0T602;295;;4000144952902;79,90;0,00;S;
RBBS0T602;497;;4000144952919;79,90;0,00;S;
RBBS0T603;001;;4000144952926;69,90;0,00;S;
RBBS0T603;295;;4000144952933;69,90;0,00;S;
RBBS0T603;497;;4000144952940;69,90;0,00;S;
RBBS0T604;001;;4000144998658;79,90;0,00;S;
RBBS0T604;295;;4000144998665;79,90;0,00;S;
RBBS0T604;497;;4000144998672;79,90;0,00;S;
RBBS0T605;001;;4000144998689;65,90;0,00;S;
RBBS0T605;295;;4000144998696;65,90;0,00;S;
RBBS0T605;497;;4000144998702;65,90;0,00;S;
RBBS0T606;001;;4000145000114;69,90;0,00;S;
RBBS0T606;295;;4000145000121;69,90;0,00;S;
RBBS0T606;497;;4000145000138;69,90;0,00;S;
RBBS0W801B;001;;4000144952971;39,90;0,00;S;
RBBS0W801B;E26;;4000144952988;39,90;0,00;S;
RBBS0W801B;H63;;4000144953008;39,90;0,00;S;
RBBS0W801M;019;;4000144953015;39,90;0,00;S;
RBBS0W801M;083;;4000144953022;39,90;0,00;S;
RBBS0W801N;001;;4000144953039;39,90;0,00;S;
RBBS0W801N;005;;4000144953046;39,90;0,00;S;
RBBS0W801N;E14;;4000144953060;39,90;0,00;S;
RBBS0W801S;001;;4000144953091;39,90;0,00;S;
RBBS0W801S;002;;4000144953107;39,90;0,00;S;
RBBS0W801S;259;;4000144953138;39,90;0,00;S;
RBBS0W801V;385;;4000144953145;39,90;0,00;S;
RBBS0W801V;D31;;4000144953152;39,90;0,00;S;
RBBS0W801V;P38;;4000144953176;39,90;0,00;S;
RBBS14601;001;;4000145014777;0,00;0,00;S;
RBBS14601;002;;4000145014784;0,00;0,00;S;
RBBS14601;259;;4000145014791;0,00;0,00;S;
RBBS14602;001;;4000145014807;0,00;0,00;S;
RBBS14602;002;;4000145014814;0,00;0,00;S;
RBBS14602;259;;4000145014821;0,00;0,00;S;
RBPS0Q9101;005;;4000144958775;15,90;0,00;S;
RBPS0Q9101;259;;4000144958782;15,90;0,00;S;
RBPS0Q9101;295;;4000144958799;15,90;0,00;S;
RBPS0Q9101;367;;4000144958805;15,90;0,00;S;
RBPS0Q9101;497;;4000144959116;15,90;0,00;S;
RBPS0Q9103;005;;4000145002217;29,90;0,00;S;
RBPS0Q9103;259;;4000145002231;29,90;0,00;S;
RBPS0Q9103;295;;4000145002248;29,90;0,00;S;
RBPS0Q9103;367;;4000145002255;29,90;0,00;S;
RBPS0Q9103;497;;4000145002262;29,90;0,00;S;
RBPS0Q9113;005;;4000144959123;29,90;0,00;S;
RBPS0Q9113;259;;4000144959130;29,90;0,00;S;
RBPS0Q9113;295;;4000144959147;29,90;0,00;S;
RBPS0Q9113;367;;4000144959154;29,90;0,00;S;
RBPS0Q9113;497;;4000144959161;29,90;0,00;S;
RBPS0Q9114;005;;4000144959178;22,90;0,00;S;
RBPS0Q9114;259;;4000144959185;22,90;0,00;S;
RBPS0Q9114;295;;4000144959192;22,90;0,00;S;
RBPS0Q9114;367;;4000144959208;22,90;0,00;S;
RBPS0Q9114;497;;4000144959215;22,90;0,00;S;
RBPS0Q947;005;;4000144959277;35,90;0,00;S;
RBPS0Q947;259;;4000144959284;35,90;0,00;S;
RBPS0Q947;295;;4000144959291;35,90;0,00;S;
RBPS0Q947;367;;4000144959307;35,90;0,00;S;
RBPS0Q947;497;;4000144959314;35,90;0,00;S;
RBPS0QM101;001;;4000144958416;14,90;0,00;S;
RBPS0QM101;003;;4000144970791;14,90;0,00;S;
RBPS0QM101;030;;4000144958423;14,90;0,00;S;
RBPS0QM101;035;;4000144970807;14,90;0,00;S;
RBPS0QM101;259;;4000144958447;14,90;0,00;S;
RBPS0QM101;497;;4000144958454;14,90;0,00;S;
RBPS0QM102;001;;4000144958478;29,90;0,00;S;
RBPS0QM102;003;;4000144970838;29,90;0,00;S;
RBPS0QM102;030;;4000144958485;29,90;0,00;S;
RBPS0QM102;035;;4000144970845;29,90;0,00;S;
RBPS0QM102;259;;4000144958508;29,90;0,00;S;
RBPS0QM102;497;;4000144958515;29,90;0,00;S;
RBPS0QM103;001;;4000144958539;29,90;0,00;S;
RBPS0QM103;003;;4000144970876;29,90;0,00;S;
RBPS0QM103;030;;4000144958546;29,90;0,00;S;
RBPS0QM103;035;;4000144970883;29,90;0,00;S;
RBPS0QM103;259;;4000144958560;29,90;0,00;S;
RBPS0QM103;497;;4000144958577;29,90;0,00;S;
RBPS0QM111;001;;4000144958591;19,90;0,00;S;
RBPS0QM111;003;;4000144970913;19,90;0,00;S;
RBPS0QM111;030;;4000144958607;19,90;0,00;S;
RBPS0QM111;035;;4000144970920;19,90;0,00;S;
RBPS0QM111;259;;4000144958621;19,90;0,00;S;
RBPS0QM111;497;;4000144958638;19,90;0,00;S;
RBPS0QM113;001;;4000144958652;29,90;0,00;S;
RBPS0QM113;003;;4000144970951;29,90;0,00;S;
RBPS0QM113;030;;4000144958669;29,90;0,00;S;
RBPS0QM113;035;;4000144970968;29,90;0,00;S;
RBPS0QM113;259;;4000144958683;29,90;0,00;S;
RBPS0QM113;497;;4000144958690;29,90;0,00;S;
RBPS0QM43;001;;4000144958713;29,90;0,00;S;
RBPS0QM43;003;;4000144970999;29,90;0,00;S;
RBPS0QM43;030;;4000144958720;29,90;0,00;S;
RBPS0QM43;035;;4000144971002;29,90;0,00;S;
RBPS0QM43;259;;4000144958744;29,90;0,00;S;
RBPS0QM43;497;;4000144958751;29,90;0,00;S;
RBPS0RC103;001;;4000144958119;29,90;0,00;S;
RBPS0RC103;155;;4000144958126;29,90;0,00;S;
RBPS0RC103;259;;4000144958133;29,90;0,00;S;
RBPS0RC103;E14;;4000144958140;29,90;0,00;S;
RBPS0RC127;001;;4000144958157;19,90;0,00;S;
RBPS0RC127;155;;4000144958164;19,90;0,00;S;
RBPS0RC127;183;;4000144961799;19,90;0,00;S;
RBPS0RC127;259;;4000144958171;19,90;0,00;S;
RBPS0RC127;E14;;4000144958188;19,90;0,00;S;
RBPS0RC128;001;;4000144958195;12,90;0,00;S;
RBPS0RC128;155;;4000144958201;12,90;0,00;S;
RBPS0RC128;183;;4000144961836;12,90;0,00;S;
RBPS0RC128;259;;4000144958218;12,90;0,00;S;
RBPS0RC128;E14;;4000144958225;12,90;0,00;S;
RBPS0RC128;F61;;4000144961843;12,90;0,00;S;
RBPS0RC130;001;;4000144958232;29,90;0,00;S;
RBPS0RC130;155;;4000144958249;29,90;0,00;S;
RBPS0RC130;183;;4000144961874;29,90;0,00;S;
RBPS0RC130;259;;4000144958256;29,90;0,00;S;
RBPS0RC130;E14;;4000144958263;29,90;0,00;S;
RBPS0RC130;F61;;4000144961881;29,90;0,00;S;
RBPS0RC133;001;;4000144958270;29,90;0,00;S;
RBPS0RC133;155;;4000144958287;29,90;0,00;S;
RBPS0RC133;183;;4000144961911;29,90;0,00;S;
RBPS0RC133;259;;4000144958294;29,90;0,00;S;
RBPS0RC133;E14;;4000144958300;29,90;0,00;S;
RBPS0RC133;F61;;4000144961928;29,90;0,00;S;
RBPS0RC43;001;;4000144958317;29,90;0,00;S;
RBPS0RC43;155;;4000144958324;29,90;0,00;S;
