CDMAT;RBSC0UT03;EN;"LADY SHOES"
CDMAT;RBSC0UT03;IT;"SCARPA DONNA"
CDMAT;RBSC0UW01;EN;"LADY SHOES"
CDMAT;RBSC0UW01;IT;"SCARPA DONNA"
CDMAT;RBSC0UW02;EN;"LADY SHOES"
CDMAT;RBSC0UW02;IT;"SCARPA DONNA"
CDMAT;RBSC0UW03;EN;"LADY SHOES"
CDMAT;RBSC0UW03;IT;"SCARPA DONNA"
CDMAT;RBSC0UX01;EN;"LADY SHOES"
CDMAT;RBSC0UX01;IT;"SCARPA DONNA"
CDMAT;RBSC0UX02;EN;"LADY SHOES"
CDMAT;RBSC0UX02;IT;"SCARPA DONNA"
CDMAT;RBSC0V701;EN;"WOMAN SHOES"
CDMAT;RBSC0V701;IT;"SCARPE DONNA"
CDMAT;RBSC0V702VER;EN;"WOMAN SHOES"
CDMAT;RBSC0V702VER;IT;"SCARPE DONNA"
CDMAT;RBSC0V801;EN;"WOMAN SHOES"
CDMAT;RBSC0V801;IT;"SCARPE DONNA"
CDMAT;RBSC0VA01;EN;"WOMAN SHOES"
CDMAT;RBSC0VA01;IT;"SCARPE DONNA"
CDMAT;RBSC0VA01CRY;EN;"WOMAN SHOES"
CDMAT;RBSC0VA01CRY;IT;"SCARPE DONNA"
CDMAT;RBSC0VA02;EN;"WOMAN SHOES"
CDMAT;RBSC0VA02;IT;"SCARPE DONNA"
CDMAT;RBSC0VB01;EN;"WOMAN SHOES"
CDMAT;RBSC0VB01;IT;"SCARPE DONNA"
CDMAT;RBSC0VB02;EN;"WOMAN SHOES"
CDMAT;RBSC0VB02;IT;"SCARPE DONNA"
CDMAT;RBSC0VB03;EN;"WOMAN SHOES"
CDMAT;RBSC0VB03;IT;"SCARPE DONNA"
CDMAT;RBSC0VC01;EN;"WOMAN SHOES"
CDMAT;RBSC0VC01;IT;"SCARPE DONNA"
CDMAT;RBSC0VC02;EN;"WOMAN SHOES"
CDMAT;RBSC0VC02;IT;"SCARPE DONNA"
CDMAT;RBSC0VC03;EN;"WOMAN SHOES"
CDMAT;RBSC0VC03;IT;"SCARPE DONNA"
CDMAT;RBSC0VD01;EN;"WOMAN SHOES"
CDMAT;RBSC0VD01;IT;"SCARPE DONNA"
CDMAT;RBSC0VD02;EN;"WOMAN SHOES"
CDMAT;RBSC0VD02;IT;"SCARPE DONNA"
CDMAT;RBSC0VD02PIT;EN;"WOMAN SHOES"
CDMAT;RBSC0VD02PIT;IT;"SCARPE DONNA"
CDMAT;RBSC0VE01CAM;EN;"LADY SHOES"
CDMAT;RBSC0VE01CAM;IT;"SCARPA DONNA"
CDMAT;RBSC0VE01NAP;EN;"LADY SHOES"
CDMAT;RBSC0VE01NAP;IT;"SCARPA DONNA"
CDMAT;RBSC0VE02CAM;EN;"LADY SHOES"
CDMAT;RBSC0VE02CAM;IT;"SCARPA DONNA"
CDMAT;RBSC0VE02CRY;EN;"LADY SHOES"
CDMAT;RBSC0VE02CRY;IT;"SCARPA DONNA"
CDMAT;RBSC0VE03CAM;EN;"LADY SHOES"
CDMAT;RBSC0VE03CAM;IT;"SCARPA DONNA"
CDMAT;RBSC0VE04CRY;EN;"LADY SHOES"
CDMAT;RBSC0VE04CRY;IT;"SCARPA DONNA"
CDMAT;RBSC0VE04NAP;EN;"LADY SHOES"
CDMAT;RBSC0VE04NAP;IT;"SCARPA DONNA"
CDMAT;RBSC0VV01;EN;"WOMAN SHOES"
CDMAT;RBSC0VV01;IT;"SCARPE DONNA"
CDMAT;RBSC0VV02;EN;"WOMAN SHOES"
CDMAT;RBSC0VV02;IT;"SCARPE DONNA"
CDMAT;RBSC38P81CAM;EN;"WOMAN SHOES"
