KPBS03S05;001;;;1,000
KPBS03S05;005;;;7,000
KPBS03S08;001;;;0,000
KPBS03S08;005;;;0,000
KPBS04M01;E95;;;0,000
RBBS30S04;002;;;0,000
RBBS30S04;005;;;0,000
RBBS30S04;032;;;0,000
YASC98M01X;001;35;;11,000
YASC98M01X;001;36;;0,000
YASC98M01X;001;37;;22,000
YASC98M01X;001;38;;0,000
YASC98M01X;001;39;;0,000
YASC98M01X;001;40;;0,000
YASC98M01X;088;35;;0,000
YASC98M01X;088;36;;0,000
YASC98M01X;088;37;;0,000
YASC98M01X;088;38;;0,000
YASC98M01X;088;39;;0,000
YASC98M01X;088;40;;0,000
YASC98M01X;B35;35;;0,000
YASC98M01X;B35;36;;0,000
YASC98M01X;B35;37;;0,000
YASC98M01X;B35;38;;0,000
YASC98M01X;B35;39;;0,000
YASC98M01X;B35;40;;0,000
YASC98M01X;B35;41;;0,000
